"cases","cumulative_cases","date_report","province"
0,0,"24-02-2020","Nunavut"
0,0,"25-02-2020","Nunavut"
0,0,"26-02-2020","Nunavut"
0,0,"27-02-2020","Nunavut"
0,0,"28-02-2020","Nunavut"
0,0,"29-02-2020","Nunavut"
0,0,"01-03-2020","Nunavut"
0,0,"02-03-2020","Nunavut"
0,0,"03-03-2020","Nunavut"
0,0,"04-03-2020","Nunavut"
0,0,"05-03-2020","Nunavut"
0,0,"06-03-2020","Nunavut"
0,0,"07-03-2020","Nunavut"
0,0,"08-03-2020","Nunavut"
0,0,"09-03-2020","Nunavut"
0,0,"10-03-2020","Nunavut"
0,0,"11-03-2020","Nunavut"
0,0,"12-03-2020","Nunavut"
0,0,"13-03-2020","Nunavut"
0,0,"14-03-2020","Nunavut"
0,0,"15-03-2020","Nunavut"
0,0,"16-03-2020","Nunavut"
0,0,"17-03-2020","Nunavut"
0,0,"18-03-2020","Nunavut"
0,0,"19-03-2020","Nunavut"
0,0,"20-03-2020","Nunavut"
0,0,"21-03-2020","Nunavut"
0,0,"22-03-2020","Nunavut"
0,0,"23-03-2020","Nunavut"
0,0,"24-03-2020","Nunavut"
0,0,"25-03-2020","Nunavut"
0,0,"26-03-2020","Nunavut"
0,0,"27-03-2020","Nunavut"
0,0,"28-03-2020","Nunavut"
0,0,"29-03-2020","Nunavut"
0,0,"30-03-2020","Nunavut"
0,0,"31-03-2020","Nunavut"
0,0,"01-04-2020","Nunavut"
0,0,"02-04-2020","Nunavut"
0,0,"03-04-2020","Nunavut"
0,0,"04-04-2020","Nunavut"
0,0,"05-04-2020","Nunavut"
0,0,"06-04-2020","Nunavut"
0,0,"07-04-2020","Nunavut"
0,0,"08-04-2020","Nunavut"
0,0,"09-04-2020","Nunavut"
0,0,"10-04-2020","Nunavut"
0,0,"11-04-2020","Nunavut"
0,0,"12-04-2020","Nunavut"
0,0,"13-04-2020","Nunavut"
0,0,"14-04-2020","Nunavut"
0,0,"15-04-2020","Nunavut"
0,0,"16-04-2020","Nunavut"
0,0,"17-04-2020","Nunavut"
0,0,"18-04-2020","Nunavut"
0,0,"19-04-2020","Nunavut"
0,0,"20-04-2020","Nunavut"
0,0,"21-04-2020","Nunavut"
0,0,"22-04-2020","Nunavut"
0,0,"23-04-2020","Nunavut"
0,0,"24-04-2020","Nunavut"
0,0,"25-04-2020","Nunavut"
0,0,"26-04-2020","Nunavut"
0,0,"27-04-2020","Nunavut"
0,0,"28-04-2020","Nunavut"
0,0,"29-04-2020","Nunavut"
0,0,"30-04-2020","Nunavut"
0,0,"01-05-2020","Nunavut"
0,0,"02-05-2020","Nunavut"
0,0,"03-05-2020","Nunavut"
0,0,"04-05-2020","Nunavut"
0,0,"05-05-2020","Nunavut"
0,0,"06-05-2020","Nunavut"
0,0,"07-05-2020","Nunavut"
0,0,"08-05-2020","Nunavut"
0,0,"09-05-2020","Nunavut"
0,0,"10-05-2020","Nunavut"
0,0,"11-05-2020","Nunavut"
0,0,"12-05-2020","Nunavut"
0,0,"13-05-2020","Nunavut"
0,0,"14-05-2020","Nunavut"
0,0,"15-05-2020","Nunavut"
0,0,"16-05-2020","Nunavut"
0,0,"17-05-2020","Nunavut"
0,0,"18-05-2020","Nunavut"
0,0,"19-05-2020","Nunavut"
0,0,"20-05-2020","Nunavut"
0,0,"21-05-2020","Nunavut"
0,0,"22-05-2020","Nunavut"
0,0,"23-05-2020","Nunavut"
0,0,"24-05-2020","Nunavut"
0,0,"25-05-2020","Nunavut"
0,0,"26-05-2020","Nunavut"
0,0,"27-05-2020","Nunavut"
0,0,"28-05-2020","Nunavut"
0,0,"29-05-2020","Nunavut"
0,0,"30-05-2020","Nunavut"
0,0,"31-05-2020","Nunavut"
0,0,"01-06-2020","Nunavut"
0,0,"02-06-2020","Nunavut"
0,0,"03-06-2020","Nunavut"
0,0,"04-06-2020","Nunavut"
0,0,"05-06-2020","Nunavut"
0,0,"06-06-2020","Nunavut"
0,0,"07-06-2020","Nunavut"
0,0,"08-06-2020","Nunavut"
0,0,"09-06-2020","Nunavut"
0,0,"10-06-2020","Nunavut"
0,0,"11-06-2020","Nunavut"
0,0,"12-06-2020","Nunavut"
0,0,"13-06-2020","Nunavut"
0,0,"14-06-2020","Nunavut"
0,0,"15-06-2020","Nunavut"
0,0,"16-06-2020","Nunavut"
0,0,"17-06-2020","Nunavut"
0,0,"18-06-2020","Nunavut"
0,0,"19-06-2020","Nunavut"
0,0,"20-06-2020","Nunavut"
0,0,"21-06-2020","Nunavut"
0,0,"22-06-2020","Nunavut"
0,0,"23-06-2020","Nunavut"
0,0,"24-06-2020","Nunavut"
0,0,"25-06-2020","Nunavut"
0,0,"26-06-2020","Nunavut"
0,0,"27-06-2020","Nunavut"
0,0,"28-06-2020","Nunavut"
0,0,"29-06-2020","Nunavut"
0,0,"30-06-2020","Nunavut"
0,0,"01-07-2020","Nunavut"
0,0,"02-07-2020","Nunavut"
0,0,"03-07-2020","Nunavut"
0,0,"04-07-2020","Nunavut"
0,0,"05-07-2020","Nunavut"
0,0,"06-07-2020","Nunavut"
0,0,"07-07-2020","Nunavut"
0,0,"08-07-2020","Nunavut"
0,0,"09-07-2020","Nunavut"
0,0,"10-07-2020","Nunavut"
0,0,"11-07-2020","Nunavut"
0,0,"12-07-2020","Nunavut"
0,0,"13-07-2020","Nunavut"
0,0,"14-07-2020","Nunavut"
0,0,"15-07-2020","Nunavut"
0,0,"16-07-2020","Nunavut"
0,0,"17-07-2020","Nunavut"
0,0,"18-07-2020","Nunavut"
0,0,"19-07-2020","Nunavut"
0,0,"20-07-2020","Nunavut"
0,0,"21-07-2020","Nunavut"
0,0,"22-07-2020","Nunavut"
0,0,"23-07-2020","Nunavut"
0,0,"24-07-2020","Nunavut"
0,0,"25-07-2020","Nunavut"
0,0,"26-07-2020","Nunavut"
0,0,"27-07-2020","Nunavut"
0,0,"28-07-2020","Nunavut"
0,0,"29-07-2020","Nunavut"
0,0,"30-07-2020","Nunavut"
0,0,"31-07-2020","Nunavut"
0,0,"01-08-2020","Nunavut"
0,0,"02-08-2020","Nunavut"
0,0,"03-08-2020","Nunavut"
0,0,"04-08-2020","Nunavut"
0,0,"05-08-2020","Nunavut"
0,0,"06-08-2020","Nunavut"
0,0,"07-08-2020","Nunavut"
0,0,"08-08-2020","Nunavut"
0,0,"09-08-2020","Nunavut"
0,0,"10-08-2020","Nunavut"
0,0,"11-08-2020","Nunavut"
0,0,"12-08-2020","Nunavut"
0,0,"13-08-2020","Nunavut"
0,0,"14-08-2020","Nunavut"
0,0,"15-08-2020","Nunavut"
0,0,"16-08-2020","Nunavut"
0,0,"17-08-2020","Nunavut"
0,0,"18-08-2020","Nunavut"
0,0,"19-08-2020","Nunavut"
0,0,"20-08-2020","Nunavut"
0,0,"21-08-2020","Nunavut"
0,0,"22-08-2020","Nunavut"
0,0,"23-08-2020","Nunavut"
0,0,"24-08-2020","Nunavut"
0,0,"25-08-2020","Nunavut"
0,0,"26-08-2020","Nunavut"
0,0,"27-08-2020","Nunavut"
0,0,"28-08-2020","Nunavut"
0,0,"29-08-2020","Nunavut"
0,0,"30-08-2020","Nunavut"
0,0,"31-08-2020","Nunavut"
0,0,"01-09-2020","Nunavut"
0,0,"02-09-2020","Nunavut"
0,0,"03-09-2020","Nunavut"
0,0,"04-09-2020","Nunavut"
0,0,"05-09-2020","Nunavut"
0,0,"06-09-2020","Nunavut"
0,0,"07-09-2020","Nunavut"
0,0,"08-09-2020","Nunavut"
0,0,"09-09-2020","Nunavut"
0,0,"10-09-2020","Nunavut"
0,0,"11-09-2020","Nunavut"
0,0,"12-09-2020","Nunavut"
0,0,"13-09-2020","Nunavut"
0,0,"14-09-2020","Nunavut"
0,0,"15-09-2020","Nunavut"
0,0,"16-09-2020","Nunavut"
0,0,"17-09-2020","Nunavut"
0,0,"18-09-2020","Nunavut"
0,0,"19-09-2020","Nunavut"
0,0,"20-09-2020","Nunavut"
0,0,"21-09-2020","Nunavut"
0,0,"22-09-2020","Nunavut"
0,0,"23-09-2020","Nunavut"
0,0,"24-09-2020","Nunavut"
0,0,"25-09-2020","Nunavut"
0,0,"26-09-2020","Nunavut"
0,0,"27-09-2020","Nunavut"
0,0,"28-09-2020","Nunavut"
0,0,"29-09-2020","Nunavut"
0,0,"30-09-2020","Nunavut"
0,0,"01-10-2020","Nunavut"
0,0,"02-10-2020","Nunavut"
0,0,"03-10-2020","Nunavut"
0,0,"04-10-2020","Nunavut"
0,0,"05-10-2020","Nunavut"
0,0,"06-10-2020","Nunavut"
0,0,"07-10-2020","Nunavut"
0,0,"08-10-2020","Nunavut"
0,0,"09-10-2020","Nunavut"
0,0,"10-10-2020","Nunavut"
0,0,"11-10-2020","Nunavut"
0,0,"12-10-2020","Nunavut"
0,0,"13-10-2020","Nunavut"
0,0,"14-10-2020","Nunavut"
0,0,"15-10-2020","Nunavut"
0,0,"16-10-2020","Nunavut"
0,0,"17-10-2020","Nunavut"
0,0,"18-10-2020","Nunavut"
0,0,"19-10-2020","Nunavut"
0,0,"20-10-2020","Nunavut"
0,0,"21-10-2020","Nunavut"
0,0,"22-10-2020","Nunavut"
0,0,"23-10-2020","Nunavut"
0,0,"24-10-2020","Nunavut"
0,0,"25-10-2020","Nunavut"
0,0,"26-10-2020","Nunavut"
0,0,"27-10-2020","Nunavut"
0,0,"28-10-2020","Nunavut"
0,0,"29-10-2020","Nunavut"
0,0,"30-10-2020","Nunavut"
0,0,"31-10-2020","Nunavut"
0,0,"01-11-2020","Nunavut"
0,0,"02-11-2020","Nunavut"
0,0,"03-11-2020","Nunavut"
0,0,"04-11-2020","Nunavut"
0,0,"05-11-2020","Nunavut"
1,1,"06-11-2020","Nunavut"
0,1,"07-11-2020","Nunavut"
1,2,"08-11-2020","Nunavut"
0,2,"09-11-2020","Nunavut"
0,2,"10-11-2020","Nunavut"
1,3,"11-11-2020","Nunavut"
0,3,"12-11-2020","Nunavut"
1,4,"13-11-2020","Nunavut"
4,8,"14-11-2020","Nunavut"
10,18,"15-11-2020","Nunavut"
8,26,"16-11-2020","Nunavut"
34,60,"17-11-2020","Nunavut"
10,70,"18-11-2020","Nunavut"
4,74,"19-11-2020","Nunavut"
10,84,"20-11-2020","Nunavut"
25,109,"21-11-2020","Nunavut"
21,130,"22-11-2020","Nunavut"
4,134,"23-11-2020","Nunavut"
10,144,"24-11-2020","Nunavut"
11,155,"25-11-2020","Nunavut"
0,155,"26-11-2020","Nunavut"
4,159,"27-11-2020","Nunavut"
5,164,"28-11-2020","Nunavut"
13,177,"29-11-2020","Nunavut"
4,181,"30-11-2020","Nunavut"
1,182,"01-12-2020","Nunavut"
11,193,"02-12-2020","Nunavut"
5,198,"03-12-2020","Nunavut"
8,206,"04-12-2020","Nunavut"
8,214,"05-12-2020","Nunavut"
2,216,"06-12-2020","Nunavut"
3,219,"07-12-2020","Nunavut"
1,220,"08-12-2020","Nunavut"
9,229,"09-12-2020","Nunavut"
0,229,"10-12-2020","Nunavut"
16,245,"11-12-2020","Nunavut"
2,247,"12-12-2020","Nunavut"
0,247,"13-12-2020","Nunavut"
9,256,"14-12-2020","Nunavut"
2,258,"15-12-2020","Nunavut"
0,258,"16-12-2020","Nunavut"
1,259,"17-12-2020","Nunavut"
0,259,"18-12-2020","Nunavut"
0,259,"19-12-2020","Nunavut"
0,259,"20-12-2020","Nunavut"
3,262,"21-12-2020","Nunavut"
0,262,"22-12-2020","Nunavut"
2,264,"23-12-2020","Nunavut"
1,265,"24-12-2020","Nunavut"
0,265,"25-12-2020","Nunavut"
0,265,"26-12-2020","Nunavut"
0,265,"27-12-2020","Nunavut"
1,266,"28-12-2020","Nunavut"
0,266,"29-12-2020","Nunavut"
0,266,"30-12-2020","Nunavut"
0,266,"31-12-2020","Nunavut"
0,266,"01-01-2021","Nunavut"
0,266,"02-01-2021","Nunavut"
0,266,"03-01-2021","Nunavut"
0,266,"04-01-2021","Nunavut"
0,266,"05-01-2021","Nunavut"
0,266,"06-01-2021","Nunavut"
0,266,"07-01-2021","Nunavut"
0,266,"08-01-2021","Nunavut"
0,266,"09-01-2021","Nunavut"
0,266,"10-01-2021","Nunavut"
0,266,"11-01-2021","Nunavut"
0,266,"12-01-2021","Nunavut"
0,266,"13-01-2021","Nunavut"
0,266,"14-01-2021","Nunavut"
0,266,"15-01-2021","Nunavut"
0,266,"16-01-2021","Nunavut"
0,266,"17-01-2021","Nunavut"
0,266,"18-01-2021","Nunavut"
0,266,"19-01-2021","Nunavut"
0,266,"20-01-2021","Nunavut"
0,266,"21-01-2021","Nunavut"
0,266,"22-01-2021","Nunavut"
1,267,"23-01-2021","Nunavut"
13,280,"24-01-2021","Nunavut"
0,0,"25-01-2020","NWT"
0,0,"26-01-2020","NWT"
0,0,"27-01-2020","NWT"
0,0,"28-01-2020","NWT"
0,0,"29-01-2020","NWT"
0,0,"30-01-2020","NWT"
0,0,"31-01-2020","NWT"
0,0,"01-02-2020","NWT"
0,0,"02-02-2020","NWT"
0,0,"03-02-2020","NWT"
0,0,"04-02-2020","NWT"
0,0,"05-02-2020","NWT"
0,0,"06-02-2020","NWT"
0,0,"07-02-2020","NWT"
0,0,"08-02-2020","NWT"
0,0,"09-02-2020","NWT"
0,0,"10-02-2020","NWT"
0,0,"11-02-2020","NWT"
0,0,"12-02-2020","NWT"
0,0,"13-02-2020","NWT"
0,0,"14-02-2020","NWT"
0,0,"15-02-2020","NWT"
0,0,"16-02-2020","NWT"
0,0,"17-02-2020","NWT"
0,0,"18-02-2020","NWT"
0,0,"19-02-2020","NWT"
0,0,"20-02-2020","NWT"
0,0,"21-02-2020","NWT"
0,0,"22-02-2020","NWT"
0,0,"23-02-2020","NWT"
0,0,"24-02-2020","NWT"
0,0,"25-02-2020","NWT"
0,0,"26-02-2020","NWT"
0,0,"27-02-2020","NWT"
0,0,"28-02-2020","NWT"
0,0,"29-02-2020","NWT"
0,0,"01-03-2020","NWT"
0,0,"02-03-2020","NWT"
0,0,"03-03-2020","NWT"
0,0,"04-03-2020","NWT"
0,0,"05-03-2020","NWT"
0,0,"06-03-2020","NWT"
0,0,"07-03-2020","NWT"
0,0,"08-03-2020","NWT"
0,0,"09-03-2020","NWT"
0,0,"10-03-2020","NWT"
0,0,"11-03-2020","NWT"
0,0,"12-03-2020","NWT"
0,0,"13-03-2020","NWT"
0,0,"14-03-2020","NWT"
0,0,"15-03-2020","NWT"
0,0,"16-03-2020","NWT"
0,0,"17-03-2020","NWT"
0,0,"18-03-2020","NWT"
0,0,"19-03-2020","NWT"
0,0,"20-03-2020","NWT"
1,1,"21-03-2020","NWT"
0,1,"22-03-2020","NWT"
0,1,"23-03-2020","NWT"
0,1,"24-03-2020","NWT"
0,1,"25-03-2020","NWT"
0,1,"26-03-2020","NWT"
0,1,"27-03-2020","NWT"
0,1,"28-03-2020","NWT"
0,1,"29-03-2020","NWT"
0,1,"30-03-2020","NWT"
0,1,"31-03-2020","NWT"
1,2,"01-04-2020","NWT"
0,2,"02-04-2020","NWT"
2,4,"03-04-2020","NWT"
0,4,"04-04-2020","NWT"
0,4,"05-04-2020","NWT"
1,5,"06-04-2020","NWT"
0,5,"07-04-2020","NWT"
0,5,"08-04-2020","NWT"
0,5,"09-04-2020","NWT"
0,5,"10-04-2020","NWT"
0,5,"11-04-2020","NWT"
0,5,"12-04-2020","NWT"
0,5,"13-04-2020","NWT"
0,5,"14-04-2020","NWT"
0,5,"15-04-2020","NWT"
0,5,"16-04-2020","NWT"
0,5,"17-04-2020","NWT"
0,5,"18-04-2020","NWT"
0,5,"19-04-2020","NWT"
0,5,"20-04-2020","NWT"
0,5,"21-04-2020","NWT"
0,5,"22-04-2020","NWT"
0,5,"23-04-2020","NWT"
0,5,"24-04-2020","NWT"
0,5,"25-04-2020","NWT"
0,5,"26-04-2020","NWT"
0,5,"27-04-2020","NWT"
0,5,"28-04-2020","NWT"
0,5,"29-04-2020","NWT"
0,5,"30-04-2020","NWT"
0,5,"01-05-2020","NWT"
0,5,"02-05-2020","NWT"
0,5,"03-05-2020","NWT"
0,5,"04-05-2020","NWT"
0,5,"05-05-2020","NWT"
0,5,"06-05-2020","NWT"
0,5,"07-05-2020","NWT"
0,5,"08-05-2020","NWT"
0,5,"09-05-2020","NWT"
0,5,"10-05-2020","NWT"
0,5,"11-05-2020","NWT"
0,5,"12-05-2020","NWT"
0,5,"13-05-2020","NWT"
0,5,"14-05-2020","NWT"
0,5,"15-05-2020","NWT"
0,5,"16-05-2020","NWT"
0,5,"17-05-2020","NWT"
0,5,"18-05-2020","NWT"
0,5,"19-05-2020","NWT"
0,5,"20-05-2020","NWT"
0,5,"21-05-2020","NWT"
0,5,"22-05-2020","NWT"
0,5,"23-05-2020","NWT"
0,5,"24-05-2020","NWT"
0,5,"25-05-2020","NWT"
0,5,"26-05-2020","NWT"
0,5,"27-05-2020","NWT"
0,5,"28-05-2020","NWT"
0,5,"29-05-2020","NWT"
0,5,"30-05-2020","NWT"
0,5,"31-05-2020","NWT"
0,5,"01-06-2020","NWT"
0,5,"02-06-2020","NWT"
0,5,"03-06-2020","NWT"
0,5,"04-06-2020","NWT"
0,5,"05-06-2020","NWT"
0,5,"06-06-2020","NWT"
0,5,"07-06-2020","NWT"
0,5,"08-06-2020","NWT"
0,5,"09-06-2020","NWT"
0,5,"10-06-2020","NWT"
0,5,"11-06-2020","NWT"
0,5,"12-06-2020","NWT"
0,5,"13-06-2020","NWT"
0,5,"14-06-2020","NWT"
0,5,"15-06-2020","NWT"
0,5,"16-06-2020","NWT"
0,5,"17-06-2020","NWT"
0,5,"18-06-2020","NWT"
0,5,"19-06-2020","NWT"
0,5,"20-06-2020","NWT"
0,5,"21-06-2020","NWT"
0,5,"22-06-2020","NWT"
0,5,"23-06-2020","NWT"
0,5,"24-06-2020","NWT"
0,5,"25-06-2020","NWT"
0,5,"26-06-2020","NWT"
0,5,"27-06-2020","NWT"
0,5,"28-06-2020","NWT"
0,5,"29-06-2020","NWT"
0,5,"30-06-2020","NWT"
0,5,"01-07-2020","NWT"
0,5,"02-07-2020","NWT"
0,5,"03-07-2020","NWT"
0,5,"04-07-2020","NWT"
0,5,"05-07-2020","NWT"
0,5,"06-07-2020","NWT"
0,5,"07-07-2020","NWT"
0,5,"08-07-2020","NWT"
0,5,"09-07-2020","NWT"
0,5,"10-07-2020","NWT"
0,5,"11-07-2020","NWT"
0,5,"12-07-2020","NWT"
0,5,"13-07-2020","NWT"
0,5,"14-07-2020","NWT"
0,5,"15-07-2020","NWT"
0,5,"16-07-2020","NWT"
0,5,"17-07-2020","NWT"
0,5,"18-07-2020","NWT"
0,5,"19-07-2020","NWT"
0,5,"20-07-2020","NWT"
0,5,"21-07-2020","NWT"
0,5,"22-07-2020","NWT"
0,5,"23-07-2020","NWT"
0,5,"24-07-2020","NWT"
0,5,"25-07-2020","NWT"
0,5,"26-07-2020","NWT"
0,5,"27-07-2020","NWT"
0,5,"28-07-2020","NWT"
0,5,"29-07-2020","NWT"
0,5,"30-07-2020","NWT"
0,5,"31-07-2020","NWT"
0,5,"01-08-2020","NWT"
0,5,"02-08-2020","NWT"
0,5,"03-08-2020","NWT"
0,5,"04-08-2020","NWT"
0,5,"05-08-2020","NWT"
0,5,"06-08-2020","NWT"
0,5,"07-08-2020","NWT"
0,5,"08-08-2020","NWT"
0,5,"09-08-2020","NWT"
0,5,"10-08-2020","NWT"
0,5,"11-08-2020","NWT"
0,5,"12-08-2020","NWT"
0,5,"13-08-2020","NWT"
0,5,"14-08-2020","NWT"
0,5,"15-08-2020","NWT"
0,5,"16-08-2020","NWT"
0,5,"17-08-2020","NWT"
0,5,"18-08-2020","NWT"
0,5,"19-08-2020","NWT"
0,5,"20-08-2020","NWT"
0,5,"21-08-2020","NWT"
0,5,"22-08-2020","NWT"
0,5,"23-08-2020","NWT"
0,5,"24-08-2020","NWT"
0,5,"25-08-2020","NWT"
0,5,"26-08-2020","NWT"
0,5,"27-08-2020","NWT"
0,5,"28-08-2020","NWT"
0,5,"29-08-2020","NWT"
0,5,"30-08-2020","NWT"
0,5,"31-08-2020","NWT"
0,5,"01-09-2020","NWT"
0,5,"02-09-2020","NWT"
0,5,"03-09-2020","NWT"
0,5,"04-09-2020","NWT"
0,5,"05-09-2020","NWT"
0,5,"06-09-2020","NWT"
0,5,"07-09-2020","NWT"
0,5,"08-09-2020","NWT"
0,5,"09-09-2020","NWT"
0,5,"10-09-2020","NWT"
0,5,"11-09-2020","NWT"
0,5,"12-09-2020","NWT"
0,5,"13-09-2020","NWT"
0,5,"14-09-2020","NWT"
0,5,"15-09-2020","NWT"
0,5,"16-09-2020","NWT"
0,5,"17-09-2020","NWT"
0,5,"18-09-2020","NWT"
0,5,"19-09-2020","NWT"
0,5,"20-09-2020","NWT"
0,5,"21-09-2020","NWT"
0,5,"22-09-2020","NWT"
0,5,"23-09-2020","NWT"
0,5,"24-09-2020","NWT"
0,5,"25-09-2020","NWT"
0,5,"26-09-2020","NWT"
0,5,"27-09-2020","NWT"
0,5,"28-09-2020","NWT"
0,5,"29-09-2020","NWT"
0,5,"30-09-2020","NWT"
0,5,"01-10-2020","NWT"
0,5,"02-10-2020","NWT"
0,5,"03-10-2020","NWT"
0,5,"04-10-2020","NWT"
0,5,"05-10-2020","NWT"
0,5,"06-10-2020","NWT"
0,5,"07-10-2020","NWT"
0,5,"08-10-2020","NWT"
0,5,"09-10-2020","NWT"
0,5,"10-10-2020","NWT"
0,5,"11-10-2020","NWT"
0,5,"12-10-2020","NWT"
0,5,"13-10-2020","NWT"
0,5,"14-10-2020","NWT"
0,5,"15-10-2020","NWT"
0,5,"16-10-2020","NWT"
0,5,"17-10-2020","NWT"
0,5,"18-10-2020","NWT"
0,5,"19-10-2020","NWT"
1,6,"20-10-2020","NWT"
2,8,"21-10-2020","NWT"
0,8,"22-10-2020","NWT"
1,9,"23-10-2020","NWT"
0,9,"24-10-2020","NWT"
0,9,"25-10-2020","NWT"
0,9,"26-10-2020","NWT"
0,9,"27-10-2020","NWT"
1,10,"28-10-2020","NWT"
0,10,"29-10-2020","NWT"
0,10,"30-10-2020","NWT"
0,10,"31-10-2020","NWT"
0,10,"01-11-2020","NWT"
0,10,"02-11-2020","NWT"
0,10,"03-11-2020","NWT"
0,10,"04-11-2020","NWT"
0,10,"05-11-2020","NWT"
0,10,"06-11-2020","NWT"
0,10,"07-11-2020","NWT"
0,10,"08-11-2020","NWT"
0,10,"09-11-2020","NWT"
0,10,"10-11-2020","NWT"
1,11,"11-11-2020","NWT"
0,11,"12-11-2020","NWT"
4,15,"13-11-2020","NWT"
0,15,"14-11-2020","NWT"
0,15,"15-11-2020","NWT"
0,15,"16-11-2020","NWT"
0,15,"17-11-2020","NWT"
0,15,"18-11-2020","NWT"
0,15,"19-11-2020","NWT"
0,15,"20-11-2020","NWT"
0,15,"21-11-2020","NWT"
0,15,"22-11-2020","NWT"
0,15,"23-11-2020","NWT"
0,15,"24-11-2020","NWT"
0,15,"25-11-2020","NWT"
0,15,"26-11-2020","NWT"
0,15,"27-11-2020","NWT"
0,15,"28-11-2020","NWT"
0,15,"29-11-2020","NWT"
0,15,"30-11-2020","NWT"
0,15,"01-12-2020","NWT"
0,15,"02-12-2020","NWT"
0,15,"03-12-2020","NWT"
0,15,"04-12-2020","NWT"
0,15,"05-12-2020","NWT"
0,15,"06-12-2020","NWT"
0,15,"07-12-2020","NWT"
0,15,"08-12-2020","NWT"
0,15,"09-12-2020","NWT"
5,20,"10-12-2020","NWT"
0,20,"11-12-2020","NWT"
1,21,"12-12-2020","NWT"
0,21,"13-12-2020","NWT"
0,21,"14-12-2020","NWT"
1,22,"15-12-2020","NWT"
0,22,"16-12-2020","NWT"
1,23,"17-12-2020","NWT"
1,24,"18-12-2020","NWT"
0,24,"19-12-2020","NWT"
0,24,"20-12-2020","NWT"
0,24,"21-12-2020","NWT"
0,24,"22-12-2020","NWT"
0,24,"23-12-2020","NWT"
0,24,"24-12-2020","NWT"
0,24,"25-12-2020","NWT"
0,24,"26-12-2020","NWT"
0,24,"27-12-2020","NWT"
0,24,"28-12-2020","NWT"
0,24,"29-12-2020","NWT"
0,24,"30-12-2020","NWT"
0,24,"31-12-2020","NWT"
0,24,"01-01-2021","NWT"
0,24,"02-01-2021","NWT"
0,24,"03-01-2021","NWT"
0,24,"04-01-2021","NWT"
0,24,"05-01-2021","NWT"
0,24,"06-01-2021","NWT"
0,24,"07-01-2021","NWT"
0,24,"08-01-2021","NWT"
0,24,"09-01-2021","NWT"
0,24,"10-01-2021","NWT"
0,24,"11-01-2021","NWT"
0,24,"12-01-2021","NWT"
0,24,"13-01-2021","NWT"
0,24,"14-01-2021","NWT"
1,25,"15-01-2021","NWT"
0,25,"16-01-2021","NWT"
0,25,"17-01-2021","NWT"
3,28,"18-01-2021","NWT"
2,30,"19-01-2021","NWT"
1,31,"20-01-2021","NWT"
0,31,"21-01-2021","NWT"
0,31,"22-01-2021","NWT"
0,31,"23-01-2021","NWT"
0,31,"24-01-2021","NWT"
1,1,"25-01-2020","Ontario"
0,1,"26-01-2020","Ontario"
1,2,"27-01-2020","Ontario"
0,2,"28-01-2020","Ontario"
0,2,"29-01-2020","Ontario"
0,2,"30-01-2020","Ontario"
1,3,"31-01-2020","Ontario"
0,3,"01-02-2020","Ontario"
0,3,"02-02-2020","Ontario"
0,3,"03-02-2020","Ontario"
0,3,"04-02-2020","Ontario"
0,3,"05-02-2020","Ontario"
0,3,"06-02-2020","Ontario"
0,3,"07-02-2020","Ontario"
0,3,"08-02-2020","Ontario"
0,3,"09-02-2020","Ontario"
0,3,"10-02-2020","Ontario"
0,3,"11-02-2020","Ontario"
0,3,"12-02-2020","Ontario"
0,3,"13-02-2020","Ontario"
0,3,"14-02-2020","Ontario"
0,3,"15-02-2020","Ontario"
0,3,"16-02-2020","Ontario"
0,3,"17-02-2020","Ontario"
0,3,"18-02-2020","Ontario"
0,3,"19-02-2020","Ontario"
0,3,"20-02-2020","Ontario"
0,3,"21-02-2020","Ontario"
0,3,"22-02-2020","Ontario"
1,4,"23-02-2020","Ontario"
0,4,"24-02-2020","Ontario"
0,4,"25-02-2020","Ontario"
1,5,"26-02-2020","Ontario"
1,6,"27-02-2020","Ontario"
2,8,"28-02-2020","Ontario"
3,11,"29-02-2020","Ontario"
4,15,"01-03-2020","Ontario"
0,15,"02-03-2020","Ontario"
5,20,"03-03-2020","Ontario"
0,20,"04-03-2020","Ontario"
2,22,"05-03-2020","Ontario"
6,28,"06-03-2020","Ontario"
0,28,"07-03-2020","Ontario"
4,32,"08-03-2020","Ontario"
3,35,"09-03-2020","Ontario"
2,37,"10-03-2020","Ontario"
5,42,"11-03-2020","Ontario"
17,59,"12-03-2020","Ontario"
20,79,"13-03-2020","Ontario"
24,103,"14-03-2020","Ontario"
42,145,"15-03-2020","Ontario"
32,177,"16-03-2020","Ontario"
12,189,"17-03-2020","Ontario"
25,214,"18-03-2020","Ontario"
44,258,"19-03-2020","Ontario"
60,318,"20-03-2020","Ontario"
59,377,"21-03-2020","Ontario"
48,425,"22-03-2020","Ontario"
78,503,"23-03-2020","Ontario"
85,588,"24-03-2020","Ontario"
99,687,"25-03-2020","Ontario"
170,857,"26-03-2020","Ontario"
135,992,"27-03-2020","Ontario"
151,1143,"28-03-2020","Ontario"
211,1354,"29-03-2020","Ontario"
350,1704,"30-03-2020","Ontario"
260,1964,"31-03-2020","Ontario"
885,2849,"01-04-2020","Ontario"
436,3285,"02-04-2020","Ontario"
398,3683,"03-04-2020","Ontario"
335,4018,"04-04-2020","Ontario"
420,4438,"05-04-2020","Ontario"
404,4842,"06-04-2020","Ontario"
546,5388,"07-04-2020","Ontario"
447,5835,"08-04-2020","Ontario"
