"cumulative_deaths","date_death_report","deaths","province"
0,"13-03-2020",0,"PEI"
0,"14-03-2020",0,"PEI"
0,"15-03-2020",0,"PEI"
0,"16-03-2020",0,"PEI"
0,"17-03-2020",0,"PEI"
0,"18-03-2020",0,"PEI"
0,"19-03-2020",0,"PEI"
0,"20-03-2020",0,"PEI"
0,"21-03-2020",0,"PEI"
0,"22-03-2020",0,"PEI"
0,"23-03-2020",0,"PEI"
0,"24-03-2020",0,"PEI"
0,"25-03-2020",0,"PEI"
0,"26-03-2020",0,"PEI"
0,"27-03-2020",0,"PEI"
0,"28-03-2020",0,"PEI"
0,"29-03-2020",0,"PEI"
0,"30-03-2020",0,"PEI"
0,"31-03-2020",0,"PEI"
0,"01-04-2020",0,"PEI"
0,"02-04-2020",0,"PEI"
0,"03-04-2020",0,"PEI"
0,"04-04-2020",0,"PEI"
0,"05-04-2020",0,"PEI"
0,"06-04-2020",0,"PEI"
0,"07-04-2020",0,"PEI"
0,"08-04-2020",0,"PEI"
0,"09-04-2020",0,"PEI"
0,"10-04-2020",0,"PEI"
0,"11-04-2020",0,"PEI"
0,"12-04-2020",0,"PEI"
0,"13-04-2020",0,"PEI"
0,"14-04-2020",0,"PEI"
0,"15-04-2020",0,"PEI"
0,"16-04-2020",0,"PEI"
0,"17-04-2020",0,"PEI"
0,"18-04-2020",0,"PEI"
0,"19-04-2020",0,"PEI"
0,"20-04-2020",0,"PEI"
0,"21-04-2020",0,"PEI"
0,"22-04-2020",0,"PEI"
0,"23-04-2020",0,"PEI"
0,"24-04-2020",0,"PEI"
0,"25-04-2020",0,"PEI"
0,"26-04-2020",0,"PEI"
0,"27-04-2020",0,"PEI"
0,"28-04-2020",0,"PEI"
0,"29-04-2020",0,"PEI"
0,"30-04-2020",0,"PEI"
0,"01-05-2020",0,"PEI"
0,"02-05-2020",0,"PEI"
0,"03-05-2020",0,"PEI"
0,"04-05-2020",0,"PEI"
0,"05-05-2020",0,"PEI"
0,"06-05-2020",0,"PEI"
0,"07-05-2020",0,"PEI"
0,"08-05-2020",0,"PEI"
0,"09-05-2020",0,"PEI"
0,"10-05-2020",0,"PEI"
0,"11-05-2020",0,"PEI"
0,"12-05-2020",0,"PEI"
0,"13-05-2020",0,"PEI"
0,"14-05-2020",0,"PEI"
0,"15-05-2020",0,"PEI"
0,"16-05-2020",0,"PEI"
0,"17-05-2020",0,"PEI"
0,"18-05-2020",0,"PEI"
0,"19-05-2020",0,"PEI"
0,"20-05-2020",0,"PEI"
0,"21-05-2020",0,"PEI"
0,"22-05-2020",0,"PEI"
0,"23-05-2020",0,"PEI"
0,"24-05-2020",0,"PEI"
0,"25-05-2020",0,"PEI"
0,"26-05-2020",0,"PEI"
0,"27-05-2020",0,"PEI"
0,"28-05-2020",0,"PEI"
0,"29-05-2020",0,"PEI"
0,"30-05-2020",0,"PEI"
0,"31-05-2020",0,"PEI"
0,"01-06-2020",0,"PEI"
0,"02-06-2020",0,"PEI"
0,"03-06-2020",0,"PEI"
0,"04-06-2020",0,"PEI"
0,"05-06-2020",0,"PEI"
0,"06-06-2020",0,"PEI"
0,"07-06-2020",0,"PEI"
0,"08-06-2020",0,"PEI"
0,"09-06-2020",0,"PEI"
0,"10-06-2020",0,"PEI"
0,"11-06-2020",0,"PEI"
0,"12-06-2020",0,"PEI"
0,"13-06-2020",0,"PEI"
0,"14-06-2020",0,"PEI"
0,"15-06-2020",0,"PEI"
0,"16-06-2020",0,"PEI"
0,"17-06-2020",0,"PEI"
0,"18-06-2020",0,"PEI"
0,"19-06-2020",0,"PEI"
0,"20-06-2020",0,"PEI"
0,"21-06-2020",0,"PEI"
0,"22-06-2020",0,"PEI"
0,"23-06-2020",0,"PEI"
0,"24-06-2020",0,"PEI"
0,"25-06-2020",0,"PEI"
0,"26-06-2020",0,"PEI"
0,"27-06-2020",0,"PEI"
0,"28-06-2020",0,"PEI"
0,"29-06-2020",0,"PEI"
0,"30-06-2020",0,"PEI"
0,"01-07-2020",0,"PEI"
0,"02-07-2020",0,"PEI"
0,"03-07-2020",0,"PEI"
0,"04-07-2020",0,"PEI"
0,"05-07-2020",0,"PEI"
0,"06-07-2020",0,"PEI"
0,"07-07-2020",0,"PEI"
0,"08-07-2020",0,"PEI"
0,"09-07-2020",0,"PEI"
0,"10-07-2020",0,"PEI"
0,"11-07-2020",0,"PEI"
0,"12-07-2020",0,"PEI"
0,"13-07-2020",0,"PEI"
0,"14-07-2020",0,"PEI"
0,"15-07-2020",0,"PEI"
0,"16-07-2020",0,"PEI"
0,"17-07-2020",0,"PEI"
0,"18-07-2020",0,"PEI"
0,"19-07-2020",0,"PEI"
0,"20-07-2020",0,"PEI"
0,"21-07-2020",0,"PEI"
0,"22-07-2020",0,"PEI"
0,"23-07-2020",0,"PEI"
0,"24-07-2020",0,"PEI"
0,"25-07-2020",0,"PEI"
0,"26-07-2020",0,"PEI"
0,"27-07-2020",0,"PEI"
0,"28-07-2020",0,"PEI"
0,"29-07-2020",0,"PEI"
0,"30-07-2020",0,"PEI"
0,"31-07-2020",0,"PEI"
0,"01-08-2020",0,"PEI"
0,"02-08-2020",0,"PEI"
0,"03-08-2020",0,"PEI"
0,"04-08-2020",0,"PEI"
0,"05-08-2020",0,"PEI"
0,"06-08-2020",0,"PEI"
0,"07-08-2020",0,"PEI"
0,"08-08-2020",0,"PEI"
0,"09-08-2020",0,"PEI"
0,"10-08-2020",0,"PEI"
0,"11-08-2020",0,"PEI"
0,"12-08-2020",0,"PEI"
0,"13-08-2020",0,"PEI"
0,"14-08-2020",0,"PEI"
0,"15-08-2020",0,"PEI"
0,"16-08-2020",0,"PEI"
0,"17-08-2020",0,"PEI"
0,"18-08-2020",0,"PEI"
0,"19-08-2020",0,"PEI"
0,"20-08-2020",0,"PEI"
0,"21-08-2020",0,"PEI"
0,"22-08-2020",0,"PEI"
0,"23-08-2020",0,"PEI"
0,"24-08-2020",0,"PEI"
0,"25-08-2020",0,"PEI"
0,"26-08-2020",0,"PEI"
0,"27-08-2020",0,"PEI"
0,"28-08-2020",0,"PEI"
0,"29-08-2020",0,"PEI"
0,"30-08-2020",0,"PEI"
0,"31-08-2020",0,"PEI"
0,"01-09-2020",0,"PEI"
0,"02-09-2020",0,"PEI"
0,"03-09-2020",0,"PEI"
0,"04-09-2020",0,"PEI"
0,"05-09-2020",0,"PEI"
0,"06-09-2020",0,"PEI"
0,"07-09-2020",0,"PEI"
0,"08-09-2020",0,"PEI"
0,"09-09-2020",0,"PEI"
0,"10-09-2020",0,"PEI"
0,"11-09-2020",0,"PEI"
0,"12-09-2020",0,"PEI"
0,"13-09-2020",0,"PEI"
0,"14-09-2020",0,"PEI"
0,"15-09-2020",0,"PEI"
0,"16-09-2020",0,"PEI"
0,"17-09-2020",0,"PEI"
0,"18-09-2020",0,"PEI"
0,"19-09-2020",0,"PEI"
0,"20-09-2020",0,"PEI"
0,"21-09-2020",0,"PEI"
0,"22-09-2020",0,"PEI"
0,"23-09-2020",0,"PEI"
0,"24-09-2020",0,"PEI"
0,"25-09-2020",0,"PEI"
0,"26-09-2020",0,"PEI"
0,"27-09-2020",0,"PEI"
0,"28-09-2020",0,"PEI"
0,"29-09-2020",0,"PEI"
0,"30-09-2020",0,"PEI"
0,"01-10-2020",0,"PEI"
0,"02-10-2020",0,"PEI"
0,"03-10-2020",0,"PEI"
0,"04-10-2020",0,"PEI"
0,"05-10-2020",0,"PEI"
0,"06-10-2020",0,"PEI"
0,"07-10-2020",0,"PEI"
0,"08-10-2020",0,"PEI"
0,"09-10-2020",0,"PEI"
0,"10-10-2020",0,"PEI"
0,"11-10-2020",0,"PEI"
0,"12-10-2020",0,"PEI"
0,"13-10-2020",0,"PEI"
0,"14-10-2020",0,"PEI"
0,"15-10-2020",0,"PEI"
0,"16-10-2020",0,"PEI"
0,"17-10-2020",0,"PEI"
0,"18-10-2020",0,"PEI"
0,"19-10-2020",0,"PEI"
0,"20-10-2020",0,"PEI"
0,"21-10-2020",0,"PEI"
0,"22-10-2020",0,"PEI"
0,"23-10-2020",0,"PEI"
0,"24-10-2020",0,"PEI"
0,"25-10-2020",0,"PEI"
0,"26-10-2020",0,"PEI"
0,"27-10-2020",0,"PEI"
0,"28-10-2020",0,"PEI"
0,"29-10-2020",0,"PEI"
0,"30-10-2020",0,"PEI"
0,"31-10-2020",0,"PEI"
0,"01-11-2020",0,"PEI"
0,"02-11-2020",0,"PEI"
0,"03-11-2020",0,"PEI"
0,"04-11-2020",0,"PEI"
0,"05-11-2020",0,"PEI"
0,"06-11-2020",0,"PEI"
0,"07-11-2020",0,"PEI"
0,"08-11-2020",0,"PEI"
0,"09-11-2020",0,"PEI"
0,"10-11-2020",0,"PEI"
0,"11-11-2020",0,"PEI"
0,"12-11-2020",0,"PEI"
0,"13-11-2020",0,"PEI"
0,"14-11-2020",0,"PEI"
0,"15-11-2020",0,"PEI"
0,"16-11-2020",0,"PEI"
0,"17-11-2020",0,"PEI"
0,"18-11-2020",0,"PEI"
0,"19-11-2020",0,"PEI"
0,"20-11-2020",0,"PEI"
0,"21-11-2020",0,"PEI"
0,"22-11-2020",0,"PEI"
0,"23-11-2020",0,"PEI"
0,"24-11-2020",0,"PEI"
0,"25-11-2020",0,"PEI"
0,"26-11-2020",0,"PEI"
0,"27-11-2020",0,"PEI"
0,"28-11-2020",0,"PEI"
0,"29-11-2020",0,"PEI"
0,"30-11-2020",0,"PEI"
0,"01-12-2020",0,"PEI"
0,"02-12-2020",0,"PEI"
0,"03-12-2020",0,"PEI"
0,"04-12-2020",0,"PEI"
0,"05-12-2020",0,"PEI"
0,"06-12-2020",0,"PEI"
0,"07-12-2020",0,"PEI"
0,"08-12-2020",0,"PEI"
0,"09-12-2020",0,"PEI"
0,"10-12-2020",0,"PEI"
0,"11-12-2020",0,"PEI"
0,"12-12-2020",0,"PEI"
0,"13-12-2020",0,"PEI"
0,"14-12-2020",0,"PEI"
0,"15-12-2020",0,"PEI"
0,"16-12-2020",0,"PEI"
0,"17-12-2020",0,"PEI"
0,"18-12-2020",0,"PEI"
0,"19-12-2020",0,"PEI"
0,"20-12-2020",0,"PEI"
0,"21-12-2020",0,"PEI"
0,"22-12-2020",0,"PEI"
0,"23-12-2020",0,"PEI"
0,"24-12-2020",0,"PEI"
0,"25-12-2020",0,"PEI"
0,"26-12-2020",0,"PEI"
0,"27-12-2020",0,"PEI"
0,"28-12-2020",0,"PEI"
0,"29-12-2020",0,"PEI"
0,"30-12-2020",0,"PEI"
0,"31-12-2020",0,"PEI"
0,"01-01-2021",0,"PEI"
0,"02-01-2021",0,"PEI"
0,"03-01-2021",0,"PEI"
0,"04-01-2021",0,"PEI"
0,"05-01-2021",0,"PEI"
0,"06-01-2021",0,"PEI"
0,"07-01-2021",0,"PEI"
0,"08-01-2021",0,"PEI"
0,"09-01-2021",0,"PEI"
0,"10-01-2021",0,"PEI"
0,"11-01-2021",0,"PEI"
0,"12-01-2021",0,"PEI"
0,"13-01-2021",0,"PEI"
0,"14-01-2021",0,"PEI"
0,"15-01-2021",0,"PEI"
0,"16-01-2021",0,"PEI"
0,"17-01-2021",0,"PEI"
0,"18-01-2021",0,"PEI"
0,"19-01-2021",0,"PEI"
0,"20-01-2021",0,"PEI"
0,"21-01-2021",0,"PEI"
0,"08-03-2020",0,"Quebec"
0,"09-03-2020",0,"Quebec"
0,"10-03-2020",0,"Quebec"
0,"11-03-2020",0,"Quebec"
0,"12-03-2020",0,"Quebec"
0,"13-03-2020",0,"Quebec"
0,"14-03-2020",0,"Quebec"
0,"15-03-2020",0,"Quebec"
0,"16-03-2020",0,"Quebec"
0,"17-03-2020",0,"Quebec"
1,"18-03-2020",1,"Quebec"
1,"19-03-2020",0,"Quebec"
1,"20-03-2020",0,"Quebec"
4,"21-03-2020",3,"Quebec"
4,"22-03-2020",0,"Quebec"
4,"23-03-2020",0,"Quebec"
4,"24-03-2020",0,"Quebec"
6,"25-03-2020",2,"Quebec"
8,"26-03-2020",2,"Quebec"
18,"27-03-2020",10,"Quebec"
22,"28-03-2020",4,"Quebec"
22,"29-03-2020",0,"Quebec"
25,"30-03-2020",3,"Quebec"
31,"31-03-2020",6,"Quebec"
33,"01-04-2020",2,"Quebec"
36,"02-04-2020",3,"Quebec"
61,"03-04-2020",25,"Quebec"
75,"04-04-2020",14,"Quebec"
94,"05-04-2020",19,"Quebec"
121,"06-04-2020",27,"Quebec"
150,"07-04-2020",29,"Quebec"
175,"08-04-2020",25,"Quebec"
216,"09-04-2020",41,"Quebec"
241,"10-04-2020",25,"Quebec"
289,"11-04-2020",48,"Quebec"
328,"12-04-2020",39,"Quebec"
360,"13-04-2020",32,"Quebec"
435,"14-04-2020",75,"Quebec"
487,"15-04-2020",52,"Quebec"
609,"16-04-2020",122,"Quebec"
688,"17-04-2020",79,"Quebec"
805,"18-04-2020",117,"Quebec"
877,"19-04-2020",72,"Quebec"
939,"20-04-2020",62,"Quebec"
1041,"21-04-2020",102,"Quebec"
1134,"22-04-2020",93,"Quebec"
1243,"23-04-2020",109,"Quebec"
1340,"24-04-2020",97,"Quebec"
1446,"25-04-2020",106,"Quebec"
1515,"26-04-2020",69,"Quebec"
1599,"27-04-2020",84,"Quebec"
1682,"28-04-2020",83,"Quebec"
1761,"29-04-2020",79,"Quebec"
1859,"30-04-2020",98,"Quebec"
2022,"01-05-2020",163,"Quebec"
2136,"02-05-2020",114,"Quebec"
2205,"03-05-2020",69,"Quebec"
2280,"04-05-2020",75,"Quebec"
2398,"05-05-2020",118,"Quebec"
2510,"06-05-2020",112,"Quebec"
2631,"07-05-2020",121,"Quebec"
2725,"08-05-2020",94,"Quebec"
2786,"09-05-2020",61,"Quebec"
2928,"10-05-2020",142,"Quebec"
3013,"11-05-2020",85,"Quebec"
3131,"12-05-2020",118,"Quebec"
3220,"13-05-2020",89,"Quebec"
3351,"14-05-2020",131,"Quebec"
3401,"15-05-2020",50,"Quebec"
3483,"16-05-2020",82,"Quebec"
3562,"17-05-2020",79,"Quebec"
3596,"18-05-2020",34,"Quebec"
3647,"19-05-2020",51,"Quebec"
3718,"20-05-2020",71,"Quebec"
3800,"21-05-2020",82,"Quebec"
3865,"22-05-2020",65,"Quebec"
3940,"23-05-2020",75,"Quebec"
3984,"24-05-2020",44,"Quebec"
4069,"25-05-2020",85,"Quebec"
4139,"26-05-2020",70,"Quebec"
4228,"27-05-2020",89,"Quebec"
4302,"28-05-2020",74,"Quebec"
4363,"29-05-2020",61,"Quebec"
4439,"30-05-2020",76,"Quebec"
4641,"31-05-2020",202,"Quebec"
4661,"01-06-2020",20,"Quebec"
4713,"02-06-2020",52,"Quebec"
4794,"03-06-2020",81,"Quebec"
4885,"04-06-2020",91,"Quebec"
4935,"05-06-2020",50,"Quebec"
4970,"06-06-2020",35,"Quebec"
4978,"07-06-2020",8,"Quebec"
4984,"08-06-2020",6,"Quebec"
5029,"09-06-2020",45,"Quebec"
5081,"10-06-2020",52,"Quebec"
5105,"11-06-2020",24,"Quebec"
5148,"12-06-2020",43,"Quebec"
5195,"13-06-2020",47,"Quebec"
5222,"14-06-2020",27,"Quebec"
5242,"15-06-2020",20,"Quebec"
5269,"16-06-2020",27,"Quebec"
5298,"17-06-2020",29,"Quebec"
5340,"18-06-2020",42,"Quebec"
5375,"19-06-2020",35,"Quebec"
5408,"20-06-2020",33,"Quebec"
5417,"21-06-2020",9,"Quebec"
5417,"22-06-2020",0,"Quebec"
5424,"23-06-2020",7,"Quebec"
5441,"24-06-2020",17,"Quebec"
5448,"25-06-2020",7,"Quebec"
5448,"26-06-2020",0,"Quebec"
5448,"27-06-2020",0,"Quebec"
5448,"28-06-2020",0,"Quebec"
5485,"29-06-2020",37,"Quebec"
5503,"30-06-2020",18,"Quebec"
5527,"01-07-2020",24,"Quebec"
5541,"02-07-2020",14,"Quebec"
5560,"03-07-2020",19,"Quebec"
5566,"04-07-2020",6,"Quebec"
5574,"05-07-2020",8,"Quebec"
5577,"06-07-2020",3,"Quebec"
5590,"07-07-2020",13,"Quebec"
5603,"08-07-2020",13,"Quebec"
5609,"09-07-2020",6,"Quebec"
5612,"10-07-2020",3,"Quebec"
5620,"11-07-2020",8,"Quebec"
5627,"12-07-2020",7,"Quebec"
5628,"13-07-2020",1,"Quebec"
5633,"14-07-2020",5,"Quebec"
5636,"15-07-2020",3,"Quebec"
5646,"16-07-2020",10,"Quebec"
5647,"17-07-2020",1,"Quebec"
5654,"18-07-2020",7,"Quebec"
5655,"19-07-2020",1,"Quebec"
5657,"20-07-2020",2,"Quebec"
5658,"21-07-2020",1,"Quebec"
5662,"22-07-2020",4,"Quebec"
5662,"23-07-2020",0,"Quebec"
5663,"24-07-2020",1,"Quebec"
5666,"25-07-2020",3,"Quebec"
5667,"26-07-2020",1,"Quebec"
5667,"27-07-2020",0,"Quebec"
5670,"28-07-2020",3,"Quebec"
5670,"29-07-2020",0,"Quebec"
5673,"30-07-2020",3,"Quebec"
5674,"31-07-2020",1,"Quebec"
5678,"01-08-2020",4,"Quebec"
5681,"02-08-2020",3,"Quebec"
5683,"03-08-2020",2,"Quebec"
5685,"04-08-2020",2,"Quebec"
5687,"05-08-2020",2,"Quebec"
5687,"06-08-2020",0,"Quebec"
5687,"07-08-2020",0,"Quebec"
5692,"08-08-2020",5,"Quebec"
5695,"09-08-2020",3,"Quebec"
5696,"10-08-2020",1,"Quebec"
5697,"11-08-2020",1,"Quebec"
5709,"12-08-2020",12,"Quebec"
5715,"13-08-2020",6,"Quebec"
5718,"14-08-2020",3,"Quebec"
5719,"15-08-2020",1,"Quebec"
5720,"16-08-2020",1,"Quebec"
5721,"17-08-2020",1,"Quebec"
5727,"18-08-2020",6,"Quebec"
5729,"19-08-2020",2,"Quebec"
5730,"20-08-2020",1,"Quebec"
5733,"21-08-2020",3,"Quebec"
5739,"22-08-2020",6,"Quebec"
5740,"23-08-2020",1,"Quebec"
5744,"24-08-2020",4,"Quebec"
5746,"25-08-2020",2,"Quebec"
5746,"26-08-2020",0,"Quebec"
5749,"27-08-2020",3,"Quebec"
5751,"28-08-2020",2,"Quebec"
5755,"29-08-2020",4,"Quebec"
5758,"30-08-2020",3,"Quebec"
5760,"31-08-2020",2,"Quebec"
5762,"01-09-2020",2,"Quebec"
5764,"02-09-2020",2,"Quebec"
5765,"03-09-2020",1,"Quebec"
5766,"04-09-2020",1,"Quebec"
5768,"05-09-2020",2,"Quebec"
5768,"06-09-2020",0,"Quebec"
5769,"07-09-2020",1,"Quebec"
5769,"08-09-2020",0,"Quebec"
5770,"09-09-2020",1,"Quebec"
5771,"10-09-2020",1,"Quebec"
5774,"11-09-2020",3,"Quebec"
5779,"12-09-2020",5,"Quebec"
5780,"13-09-2020",1,"Quebec"
5780,"14-09-2020",0,"Quebec"
5785,"15-09-2020",5,"Quebec"
5788,"16-09-2020",3,"Quebec"
5791,"17-09-2020",3,"Quebec"
5792,"18-09-2020",1,"Quebec"
5797,"19-09-2020",5,"Quebec"
5802,"20-09-2020",5,"Quebec"
5804,"21-09-2020",2,"Quebec"
5805,"22-09-2020",1,"Quebec"
5809,"23-09-2020",4,"Quebec"
5810,"24-09-2020",1,"Quebec"
5814,"25-09-2020",4,"Quebec"
5821,"26-09-2020",7,"Quebec"
5825,"27-09-2020",4,"Quebec"
5826,"28-09-2020",1,"Quebec"
5833,"29-09-2020",7,"Quebec"
5834,"30-09-2020",1,"Quebec"
5850,"01-10-2020",16,"Quebec"
5857,"02-10-2020",7,"Quebec"
5867,"03-10-2020",10,"Quebec"
5877,"04-10-2020",10,"Quebec"
5882,"05-10-2020",5,"Quebec"
5899,"06-10-2020",17,"Quebec"
5906,"07-10-2020",7,"Quebec"
5915,"08-10-2020",9,"Quebec"
5936,"09-10-2020",21,"Quebec"
5950,"10-10-2020",14,"Quebec"
5953,"11-10-2020",3,"Quebec"
5964,"12-10-2020",11,"Quebec"
5969,"13-10-2020",5,"Quebec"
5976,"14-10-2020",7,"Quebec"
6005,"15-10-2020",29,"Quebec"
6017,"16-10-2020",12,"Quebec"
6031,"17-10-2020",14,"Quebec"
6037,"18-10-2020",6,"Quebec"
6043,"19-10-2020",6,"Quebec"
6055,"20-10-2020",12,"Quebec"
6074,"21-10-2020",19,"Quebec"
6094,"22-10-2020",20,"Quebec"
6106,"23-10-2020",12,"Quebec"
6132,"24-10-2020",26,"Quebec"
6143,"25-10-2020",11,"Quebec"
6153,"26-10-2020",10,"Quebec"
6172,"27-10-2020",19,"Quebec"
6189,"28-10-2020",17,"Quebec"
6214,"29-10-2020",25,"Quebec"
6231,"30-10-2020",17,"Quebec"
6246,"31-10-2020",15,"Quebec"
6271,"01-11-2020",25,"Quebec"
6283,"02-11-2020",12,"Quebec"
6317,"03-11-2020",34,"Quebec"
6350,"04-11-2020",33,"Quebec"
6378,"05-11-2020",28,"Quebec"
6402,"06-11-2020",24,"Quebec"
6431,"07-11-2020",29,"Quebec"
6440,"08-11-2020",9,"Quebec"
6455,"09-11-2020",15,"Quebec"
6493,"10-11-2020",38,"Quebec"
6515,"11-11-2020",22,"Quebec"
6557,"12-11-2020",42,"Quebec"
6586,"13-11-2020",29,"Quebec"
6611,"14-11-2020",25,"Quebec"
6626,"15-11-2020",15,"Quebec"
6651,"16-11-2020",25,"Quebec"
6675,"17-11-2020",24,"Quebec"
6710,"18-11-2020",35,"Quebec"
6744,"19-11-2020",34,"Quebec"
6774,"20-11-2020",30,"Quebec"
6806,"21-11-2020",32,"Quebec"
6829,"22-11-2020",23,"Quebec"
6842,"23-11-2020",13,"Quebec"
6887,"24-11-2020",45,"Quebec"
6915,"25-11-2020",28,"Quebec"
6947,"26-11-2020",32,"Quebec"
6984,"27-11-2020",37,"Quebec"
7021,"28-11-2020",37,"Quebec"
7033,"29-11-2020",12,"Quebec"
7056,"30-11-2020",23,"Quebec"
7084,"01-12-2020",28,"Quebec"
7125,"02-12-2020",41,"Quebec"
7155,"03-12-2020",30,"Quebec"
7183,"04-12-2020",28,"Quebec"
7231,"05-12-2020",48,"Quebec"
7255,"06-12-2020",24,"Quebec"
7277,"07-12-2020",22,"Quebec"
7313,"08-12-2020",36,"Quebec"
7349,"09-12-2020",36,"Quebec"
7382,"10-12-2020",33,"Quebec"
7435,"11-12-2020",53,"Quebec"
7475,"12-12-2020",40,"Quebec"
7508,"13-12-2020",33,"Quebec"
7533,"14-12-2020",25,"Quebec"
7570,"15-12-2020",37,"Quebec"
7613,"16-12-2020",43,"Quebec"
7635,"17-12-2020",22,"Quebec"
7671,"18-12-2020",36,"Quebec"
7715,"19-12-2020",44,"Quebec"
7736,"20-12-2020",21,"Quebec"
7766,"21-12-2020",30,"Quebec"
7794,"22-12-2020",28,"Quebec"
7867,"23-12-2020",73,"Quebec"
7913,"24-12-2020",46,"Quebec"
7913,"25-12-2020",0,"Quebec"
7913,"26-12-2020",0,"Quebec"
8023,"27-12-2020",110,"Quebec"
8060,"28-12-2020",37,"Quebec"
8124,"29-12-2020",64,"Quebec"
8165,"30-12-2020",41,"Quebec"
8226,"31-12-2020",61,"Quebec"
8226,"01-01-2021",0,"Quebec"
8226,"02-01-2021",0,"Quebec"
8347,"03-01-2021",121,"Quebec"
8379,"04-01-2021",32,"Quebec"
8441,"05-01-2021",62,"Quebec"
8488,"06-01-2021",47,"Quebec"
8562,"07-01-2021",74,"Quebec"
8606,"08-01-2021",44,"Quebec"
8647,"09-01-2021",41,"Quebec"
8686,"10-01-2021",39,"Quebec"
8737,"11-01-2021",51,"Quebec"
8782,"12-01-2021",45,"Quebec"
8814,"13-01-2021",32,"Quebec"
8878,"14-01-2021",64,"Quebec"
8938,"15-01-2021",60,"Quebec"
9005,"16-01-2021",67,"Quebec"
9055,"17-01-2021",50,"Quebec"
9087,"18-01-2021",32,"Quebec"
9142,"19-01-2021",55,"Quebec"
9208,"20-01-2021",66,"Quebec"
9273,"21-01-2021",65,"Quebec"
0,"08-03-2020",0,"Repatriated"
0,"09-03-2020",0,"Repatriated"
0,"10-03-2020",0,"Repatriated"
0,"11-03-2020",0,"Repatriated"
0,"12-03-2020",0,"Repatriated"
0,"13-03-2020",0,"Repatriated"
0,"14-03-2020",0,"Repatriated"
0,"15-03-2020",0,"Repatriated"
0,"16-03-2020",0,"Repatriated"
0,"17-03-2020",0,"Repatriated"
0,"18-03-2020",0,"Repatriated"
0,"19-03-2020",0,"Repatriated"
0,"20-03-2020",0,"Repatriated"
0,"21-03-2020",0,"Repatriated"
0,"22-03-2020",0,"Repatriated"
0,"23-03-2020",0,"Repatriated"
0,"24-03-2020",0,"Repatriated"
0,"25-03-2020",0,"Repatriated"
0,"26-03-2020",0,"Repatriated"
0,"27-03-2020",0,"Repatriated"
0,"28-03-2020",0,"Repatriated"
0,"29-03-2020",0,"Repatriated"
0,"30-03-2020",0,"Repatriated"
0,"31-03-2020",0,"Repatriated"
0,"01-04-2020",0,"Repatriated"
0,"02-04-2020",0,"Repatriated"
0,"03-04-2020",0,"Repatriated"
0,"04-04-2020",0,"Repatriated"
0,"05-04-2020",0,"Repatriated"
0,"06-04-2020",0,"Repatriated"
0,"07-04-2020",0,"Repatriated"
0,"08-04-2020",0,"Repatriated"
0,"09-04-2020",0,"Repatriated"
0,"10-04-2020",0,"Repatriated"
0,"11-04-2020",0,"Repatriated"
0,"12-04-2020",0,"Repatriated"
0,"13-04-2020",0,"Repatriated"
0,"14-04-2020",0,"Repatriated"
0,"15-04-2020",0,"Repatriated"
0,"16-04-2020",0,"Repatriated"
0,"17-04-2020",0,"Repatriated"
0,"18-04-2020",0,"Repatriated"
0,"19-04-2020",0,"Repatriated"
0,"20-04-2020",0,"Repatriated"
0,"21-04-2020",0,"Repatriated"
0,"22-04-2020",0,"Repatriated"
0,"23-04-2020",0,"Repatriated"
0,"24-04-2020",0,"Repatriated"
0,"25-04-2020",0,"Repatriated"
0,"26-04-2020",0,"Repatriated"
0,"27-04-2020",0,"Repatriated"
0,"28-04-2020",0,"Repatriated"
0,"29-04-2020",0,"Repatriated"
0,"30-04-2020",0,"Repatriated"
0,"01-05-2020",0,"Repatriated"
0,"02-05-2020",0,"Repatriated"
0,"03-05-2020",0,"Repatriated"
0,"04-05-2020",0,"Repatriated"
0,"05-05-2020",0,"Repatriated"
0,"06-05-2020",0,"Repatriated"
0,"07-05-2020",0,"Repatriated"
0,"08-05-2020",0,"Repatriated"
0,"09-05-2020",0,"Repatriated"
0,"10-05-2020",0,"Repatriated"
0,"11-05-2020",0,"Repatriated"
0,"12-05-2020",0,"Repatriated"
0,"13-05-2020",0,"Repatriated"
0,"14-05-2020",0,"Repatriated"
0,"15-05-2020",0,"Repatriated"
0,"16-05-2020",0,"Repatriated"
0,"17-05-2020",0,"Repatriated"
0,"18-05-2020",0,"Repatriated"
0,"19-05-2020",0,"Repatriated"
0,"20-05-2020",0,"Repatriated"
0,"21-05-2020",0,"Repatriated"
0,"22-05-2020",0,"Repatriated"
0,"23-05-2020",0,"Repatriated"
0,"24-05-2020",0,"Repatriated"
0,"25-05-2020",0,"Repatriated"
0,"26-05-2020",0,"Repatriated"
0,"27-05-2020",0,"Repatriated"
0,"28-05-2020",0,"Repatriated"
0,"29-05-2020",0,"Repatriated"
0,"30-05-2020",0,"Repatriated"
0,"31-05-2020",0,"Repatriated"
0,"01-06-2020",0,"Repatriated"
0,"02-06-2020",0,"Repatriated"
0,"03-06-2020",0,"Repatriated"
0,"04-06-2020",0,"Repatriated"
0,"05-06-2020",0,"Repatriated"
0,"06-06-2020",0,"Repatriated"
0,"07-06-2020",0,"Repatriated"
0,"08-06-2020",0,"Repatriated"
0,"09-06-2020",0,"Repatriated"
0,"10-06-2020",0,"Repatriated"
0,"11-06-2020",0,"Repatriated"
0,"12-06-2020",0,"Repatriated"
