"cases","cumulative_cases","date_report","health_region","province"
69,4381,"13-11-2020","Chaudière-Appalaches","Quebec"
125,4506,"14-11-2020","Chaudière-Appalaches","Quebec"
38,4544,"15-11-2020","Chaudière-Appalaches","Quebec"
57,4601,"16-11-2020","Chaudière-Appalaches","Quebec"
44,4645,"17-11-2020","Chaudière-Appalaches","Quebec"
65,4710,"18-11-2020","Chaudière-Appalaches","Quebec"
60,4770,"19-11-2020","Chaudière-Appalaches","Quebec"
42,4812,"20-11-2020","Chaudière-Appalaches","Quebec"
54,4866,"21-11-2020","Chaudière-Appalaches","Quebec"
59,4925,"22-11-2020","Chaudière-Appalaches","Quebec"
40,4965,"23-11-2020","Chaudière-Appalaches","Quebec"
34,4999,"24-11-2020","Chaudière-Appalaches","Quebec"
64,5063,"25-11-2020","Chaudière-Appalaches","Quebec"
50,5113,"26-11-2020","Chaudière-Appalaches","Quebec"
56,5169,"27-11-2020","Chaudière-Appalaches","Quebec"
68,5237,"28-11-2020","Chaudière-Appalaches","Quebec"
80,5317,"29-11-2020","Chaudière-Appalaches","Quebec"
23,5340,"30-11-2020","Chaudière-Appalaches","Quebec"
59,5399,"01-12-2020","Chaudière-Appalaches","Quebec"
130,5529,"02-12-2020","Chaudière-Appalaches","Quebec"
86,5615,"03-12-2020","Chaudière-Appalaches","Quebec"
78,5693,"04-12-2020","Chaudière-Appalaches","Quebec"
99,5792,"05-12-2020","Chaudière-Appalaches","Quebec"
106,5898,"06-12-2020","Chaudière-Appalaches","Quebec"
48,5946,"07-12-2020","Chaudière-Appalaches","Quebec"
59,6005,"08-12-2020","Chaudière-Appalaches","Quebec"
69,6074,"09-12-2020","Chaudière-Appalaches","Quebec"
96,6170,"10-12-2020","Chaudière-Appalaches","Quebec"
95,6265,"11-12-2020","Chaudière-Appalaches","Quebec"
86,6351,"12-12-2020","Chaudière-Appalaches","Quebec"
124,6475,"13-12-2020","Chaudière-Appalaches","Quebec"
86,6561,"14-12-2020","Chaudière-Appalaches","Quebec"
66,6627,"15-12-2020","Chaudière-Appalaches","Quebec"
95,6722,"16-12-2020","Chaudière-Appalaches","Quebec"
120,6842,"17-12-2020","Chaudière-Appalaches","Quebec"
88,6930,"18-12-2020","Chaudière-Appalaches","Quebec"
125,7055,"19-12-2020","Chaudière-Appalaches","Quebec"
94,7149,"20-12-2020","Chaudière-Appalaches","Quebec"
93,7242,"21-12-2020","Chaudière-Appalaches","Quebec"
90,7332,"22-12-2020","Chaudière-Appalaches","Quebec"
96,7428,"23-12-2020","Chaudière-Appalaches","Quebec"
134,7562,"24-12-2020","Chaudière-Appalaches","Quebec"
0,7562,"25-12-2020","Chaudière-Appalaches","Quebec"
0,7562,"26-12-2020","Chaudière-Appalaches","Quebec"
247,7809,"27-12-2020","Chaudière-Appalaches","Quebec"
96,7905,"28-12-2020","Chaudière-Appalaches","Quebec"
109,8014,"29-12-2020","Chaudière-Appalaches","Quebec"
101,8115,"30-12-2020","Chaudière-Appalaches","Quebec"
134,8249,"31-12-2020","Chaudière-Appalaches","Quebec"
0,8249,"01-01-2021","Chaudière-Appalaches","Quebec"
0,8249,"02-01-2021","Chaudière-Appalaches","Quebec"
307,8556,"03-01-2021","Chaudière-Appalaches","Quebec"
127,8683,"04-01-2021","Chaudière-Appalaches","Quebec"
178,8861,"05-01-2021","Chaudière-Appalaches","Quebec"
169,9030,"06-01-2021","Chaudière-Appalaches","Quebec"
116,9146,"07-01-2021","Chaudière-Appalaches","Quebec"
200,9346,"08-01-2021","Chaudière-Appalaches","Quebec"
128,9474,"09-01-2021","Chaudière-Appalaches","Quebec"
122,9596,"10-01-2021","Chaudière-Appalaches","Quebec"
94,9690,"11-01-2021","Chaudière-Appalaches","Quebec"
92,9782,"12-01-2021","Chaudière-Appalaches","Quebec"
130,9912,"13-01-2021","Chaudière-Appalaches","Quebec"
112,10024,"14-01-2021","Chaudière-Appalaches","Quebec"
87,10111,"15-01-2021","Chaudière-Appalaches","Quebec"
95,10206,"16-01-2021","Chaudière-Appalaches","Quebec"
99,10305,"17-01-2021","Chaudière-Appalaches","Quebec"
47,10352,"18-01-2021","Chaudière-Appalaches","Quebec"
62,10414,"19-01-2021","Chaudière-Appalaches","Quebec"
58,10472,"20-01-2021","Chaudière-Appalaches","Quebec"
47,10519,"21-01-2021","Chaudière-Appalaches","Quebec"
0,0,"25-01-2020","Côte-Nord","Quebec"
0,0,"26-01-2020","Côte-Nord","Quebec"
0,0,"27-01-2020","Côte-Nord","Quebec"
0,0,"28-01-2020","Côte-Nord","Quebec"
0,0,"29-01-2020","Côte-Nord","Quebec"
0,0,"30-01-2020","Côte-Nord","Quebec"
0,0,"31-01-2020","Côte-Nord","Quebec"
0,0,"01-02-2020","Côte-Nord","Quebec"
0,0,"02-02-2020","Côte-Nord","Quebec"
0,0,"03-02-2020","Côte-Nord","Quebec"
0,0,"04-02-2020","Côte-Nord","Quebec"
0,0,"05-02-2020","Côte-Nord","Quebec"
0,0,"06-02-2020","Côte-Nord","Quebec"
0,0,"07-02-2020","Côte-Nord","Quebec"
0,0,"08-02-2020","Côte-Nord","Quebec"
0,0,"09-02-2020","Côte-Nord","Quebec"
0,0,"10-02-2020","Côte-Nord","Quebec"
0,0,"11-02-2020","Côte-Nord","Quebec"
0,0,"12-02-2020","Côte-Nord","Quebec"
0,0,"13-02-2020","Côte-Nord","Quebec"
0,0,"14-02-2020","Côte-Nord","Quebec"
0,0,"15-02-2020","Côte-Nord","Quebec"
0,0,"16-02-2020","Côte-Nord","Quebec"
0,0,"17-02-2020","Côte-Nord","Quebec"
0,0,"18-02-2020","Côte-Nord","Quebec"
0,0,"19-02-2020","Côte-Nord","Quebec"
0,0,"20-02-2020","Côte-Nord","Quebec"
0,0,"21-02-2020","Côte-Nord","Quebec"
0,0,"22-02-2020","Côte-Nord","Quebec"
0,0,"23-02-2020","Côte-Nord","Quebec"
0,0,"24-02-2020","Côte-Nord","Quebec"
0,0,"25-02-2020","Côte-Nord","Quebec"
0,0,"26-02-2020","Côte-Nord","Quebec"
0,0,"27-02-2020","Côte-Nord","Quebec"
0,0,"28-02-2020","Côte-Nord","Quebec"
0,0,"29-02-2020","Côte-Nord","Quebec"
0,0,"01-03-2020","Côte-Nord","Quebec"
0,0,"02-03-2020","Côte-Nord","Quebec"
0,0,"03-03-2020","Côte-Nord","Quebec"
0,0,"04-03-2020","Côte-Nord","Quebec"
0,0,"05-03-2020","Côte-Nord","Quebec"
0,0,"06-03-2020","Côte-Nord","Quebec"
0,0,"07-03-2020","Côte-Nord","Quebec"
0,0,"08-03-2020","Côte-Nord","Quebec"
0,0,"09-03-2020","Côte-Nord","Quebec"
0,0,"10-03-2020","Côte-Nord","Quebec"
0,0,"11-03-2020","Côte-Nord","Quebec"
0,0,"12-03-2020","Côte-Nord","Quebec"
0,0,"13-03-2020","Côte-Nord","Quebec"
0,0,"14-03-2020","Côte-Nord","Quebec"
0,0,"15-03-2020","Côte-Nord","Quebec"
0,0,"16-03-2020","Côte-Nord","Quebec"
0,0,"17-03-2020","Côte-Nord","Quebec"
0,0,"18-03-2020","Côte-Nord","Quebec"
0,0,"19-03-2020","Côte-Nord","Quebec"
0,0,"20-03-2020","Côte-Nord","Quebec"
0,0,"21-03-2020","Côte-Nord","Quebec"
0,0,"22-03-2020","Côte-Nord","Quebec"
0,0,"23-03-2020","Côte-Nord","Quebec"
1,1,"24-03-2020","Côte-Nord","Quebec"
1,2,"25-03-2020","Côte-Nord","Quebec"
1,3,"26-03-2020","Côte-Nord","Quebec"
3,6,"27-03-2020","Côte-Nord","Quebec"
7,13,"28-03-2020","Côte-Nord","Quebec"
4,17,"29-03-2020","Côte-Nord","Quebec"
9,26,"30-03-2020","Côte-Nord","Quebec"
4,30,"31-03-2020","Côte-Nord","Quebec"
5,35,"01-04-2020","Côte-Nord","Quebec"
7,42,"02-04-2020","Côte-Nord","Quebec"
5,47,"03-04-2020","Côte-Nord","Quebec"
2,49,"04-04-2020","Côte-Nord","Quebec"
9,58,"05-04-2020","Côte-Nord","Quebec"
10,68,"06-04-2020","Côte-Nord","Quebec"
3,71,"07-04-2020","Côte-Nord","Quebec"
4,75,"08-04-2020","Côte-Nord","Quebec"
6,81,"09-04-2020","Côte-Nord","Quebec"
3,84,"10-04-2020","Côte-Nord","Quebec"
8,92,"11-04-2020","Côte-Nord","Quebec"
0,92,"12-04-2020","Côte-Nord","Quebec"
3,95,"13-04-2020","Côte-Nord","Quebec"
1,96,"14-04-2020","Côte-Nord","Quebec"
2,98,"15-04-2020","Côte-Nord","Quebec"
3,101,"16-04-2020","Côte-Nord","Quebec"
3,104,"17-04-2020","Côte-Nord","Quebec"
2,106,"18-04-2020","Côte-Nord","Quebec"
0,106,"19-04-2020","Côte-Nord","Quebec"
0,106,"20-04-2020","Côte-Nord","Quebec"
0,106,"21-04-2020","Côte-Nord","Quebec"
0,106,"22-04-2020","Côte-Nord","Quebec"
0,106,"23-04-2020","Côte-Nord","Quebec"
0,106,"24-04-2020","Côte-Nord","Quebec"
0,106,"25-04-2020","Côte-Nord","Quebec"
0,106,"26-04-2020","Côte-Nord","Quebec"
0,106,"27-04-2020","Côte-Nord","Quebec"
0,106,"28-04-2020","Côte-Nord","Quebec"
0,106,"29-04-2020","Côte-Nord","Quebec"
7,113,"30-04-2020","Côte-Nord","Quebec"
0,113,"01-05-2020","Côte-Nord","Quebec"
0,113,"02-05-2020","Côte-Nord","Quebec"
0,113,"03-05-2020","Côte-Nord","Quebec"
0,113,"04-05-2020","Côte-Nord","Quebec"
0,113,"05-05-2020","Côte-Nord","Quebec"
0,113,"06-05-2020","Côte-Nord","Quebec"
0,113,"07-05-2020","Côte-Nord","Quebec"
0,113,"08-05-2020","Côte-Nord","Quebec"
0,113,"09-05-2020","Côte-Nord","Quebec"
0,113,"10-05-2020","Côte-Nord","Quebec"
0,113,"11-05-2020","Côte-Nord","Quebec"
0,113,"12-05-2020","Côte-Nord","Quebec"
0,113,"13-05-2020","Côte-Nord","Quebec"
1,114,"14-05-2020","Côte-Nord","Quebec"
0,114,"15-05-2020","Côte-Nord","Quebec"
0,114,"16-05-2020","Côte-Nord","Quebec"
0,114,"17-05-2020","Côte-Nord","Quebec"
0,114,"18-05-2020","Côte-Nord","Quebec"
0,114,"19-05-2020","Côte-Nord","Quebec"
0,114,"20-05-2020","Côte-Nord","Quebec"
0,114,"21-05-2020","Côte-Nord","Quebec"
0,114,"22-05-2020","Côte-Nord","Quebec"
0,114,"23-05-2020","Côte-Nord","Quebec"
0,114,"24-05-2020","Côte-Nord","Quebec"
0,114,"25-05-2020","Côte-Nord","Quebec"
0,114,"26-05-2020","Côte-Nord","Quebec"
0,114,"27-05-2020","Côte-Nord","Quebec"
0,114,"28-05-2020","Côte-Nord","Quebec"
1,115,"29-05-2020","Côte-Nord","Quebec"
0,115,"30-05-2020","Côte-Nord","Quebec"
0,115,"31-05-2020","Côte-Nord","Quebec"
0,115,"01-06-2020","Côte-Nord","Quebec"
0,115,"02-06-2020","Côte-Nord","Quebec"
0,115,"03-06-2020","Côte-Nord","Quebec"
0,115,"04-06-2020","Côte-Nord","Quebec"
0,115,"05-06-2020","Côte-Nord","Quebec"
0,115,"06-06-2020","Côte-Nord","Quebec"
3,118,"07-06-2020","Côte-Nord","Quebec"
1,119,"08-06-2020","Côte-Nord","Quebec"
0,119,"09-06-2020","Côte-Nord","Quebec"
0,119,"10-06-2020","Côte-Nord","Quebec"
0,119,"11-06-2020","Côte-Nord","Quebec"
0,119,"12-06-2020","Côte-Nord","Quebec"
0,119,"13-06-2020","Côte-Nord","Quebec"
0,119,"14-06-2020","Côte-Nord","Quebec"
0,119,"15-06-2020","Côte-Nord","Quebec"
0,119,"16-06-2020","Côte-Nord","Quebec"
0,119,"17-06-2020","Côte-Nord","Quebec"
0,119,"18-06-2020","Côte-Nord","Quebec"
0,119,"19-06-2020","Côte-Nord","Quebec"
0,119,"20-06-2020","Côte-Nord","Quebec"
0,119,"21-06-2020","Côte-Nord","Quebec"
0,119,"22-06-2020","Côte-Nord","Quebec"
0,119,"23-06-2020","Côte-Nord","Quebec"
0,119,"24-06-2020","Côte-Nord","Quebec"
0,119,"25-06-2020","Côte-Nord","Quebec"
0,119,"26-06-2020","Côte-Nord","Quebec"
0,119,"27-06-2020","Côte-Nord","Quebec"
0,119,"28-06-2020","Côte-Nord","Quebec"
0,119,"29-06-2020","Côte-Nord","Quebec"
0,119,"30-06-2020","Côte-Nord","Quebec"
0,119,"01-07-2020","Côte-Nord","Quebec"
0,119,"02-07-2020","Côte-Nord","Quebec"
0,119,"03-07-2020","Côte-Nord","Quebec"
0,119,"04-07-2020","Côte-Nord","Quebec"
0,119,"05-07-2020","Côte-Nord","Quebec"
0,119,"06-07-2020","Côte-Nord","Quebec"
0,119,"07-07-2020","Côte-Nord","Quebec"
1,120,"08-07-2020","Côte-Nord","Quebec"
1,121,"09-07-2020","Côte-Nord","Quebec"
2,123,"10-07-2020","Côte-Nord","Quebec"
0,123,"11-07-2020","Côte-Nord","Quebec"
0,123,"12-07-2020","Côte-Nord","Quebec"
0,123,"13-07-2020","Côte-Nord","Quebec"
0,123,"14-07-2020","Côte-Nord","Quebec"
0,123,"15-07-2020","Côte-Nord","Quebec"
0,123,"16-07-2020","Côte-Nord","Quebec"
0,123,"17-07-2020","Côte-Nord","Quebec"
0,123,"18-07-2020","Côte-Nord","Quebec"
0,123,"19-07-2020","Côte-Nord","Quebec"
1,124,"20-07-2020","Côte-Nord","Quebec"
0,124,"21-07-2020","Côte-Nord","Quebec"
0,124,"22-07-2020","Côte-Nord","Quebec"
0,124,"23-07-2020","Côte-Nord","Quebec"
0,124,"24-07-2020","Côte-Nord","Quebec"
0,124,"25-07-2020","Côte-Nord","Quebec"
0,124,"26-07-2020","Côte-Nord","Quebec"
0,124,"27-07-2020","Côte-Nord","Quebec"
0,124,"28-07-2020","Côte-Nord","Quebec"
0,124,"29-07-2020","Côte-Nord","Quebec"
0,124,"30-07-2020","Côte-Nord","Quebec"
0,124,"31-07-2020","Côte-Nord","Quebec"
0,124,"01-08-2020","Côte-Nord","Quebec"
0,124,"02-08-2020","Côte-Nord","Quebec"
0,124,"03-08-2020","Côte-Nord","Quebec"
0,124,"04-08-2020","Côte-Nord","Quebec"
0,124,"05-08-2020","Côte-Nord","Quebec"
0,124,"06-08-2020","Côte-Nord","Quebec"
0,124,"07-08-2020","Côte-Nord","Quebec"
0,124,"08-08-2020","Côte-Nord","Quebec"
0,124,"09-08-2020","Côte-Nord","Quebec"
0,124,"10-08-2020","Côte-Nord","Quebec"
0,124,"11-08-2020","Côte-Nord","Quebec"
1,125,"12-08-2020","Côte-Nord","Quebec"
2,127,"13-08-2020","Côte-Nord","Quebec"
0,127,"14-08-2020","Côte-Nord","Quebec"
0,127,"15-08-2020","Côte-Nord","Quebec"
0,127,"16-08-2020","Côte-Nord","Quebec"
0,127,"17-08-2020","Côte-Nord","Quebec"
0,127,"18-08-2020","Côte-Nord","Quebec"
0,127,"19-08-2020","Côte-Nord","Quebec"
0,127,"20-08-2020","Côte-Nord","Quebec"
0,127,"21-08-2020","Côte-Nord","Quebec"
0,127,"22-08-2020","Côte-Nord","Quebec"
0,127,"23-08-2020","Côte-Nord","Quebec"
0,127,"24-08-2020","Côte-Nord","Quebec"
0,127,"25-08-2020","Côte-Nord","Quebec"
0,127,"26-08-2020","Côte-Nord","Quebec"
0,127,"27-08-2020","Côte-Nord","Quebec"
0,127,"28-08-2020","Côte-Nord","Quebec"
0,127,"29-08-2020","Côte-Nord","Quebec"
0,127,"30-08-2020","Côte-Nord","Quebec"
0,127,"31-08-2020","Côte-Nord","Quebec"
0,127,"01-09-2020","Côte-Nord","Quebec"
0,127,"02-09-2020","Côte-Nord","Quebec"
1,128,"03-09-2020","Côte-Nord","Quebec"
1,129,"04-09-2020","Côte-Nord","Quebec"
0,129,"05-09-2020","Côte-Nord","Quebec"
1,130,"06-09-2020","Côte-Nord","Quebec"
0,130,"07-09-2020","Côte-Nord","Quebec"
0,130,"08-09-2020","Côte-Nord","Quebec"
0,130,"09-09-2020","Côte-Nord","Quebec"
4,134,"10-09-2020","Côte-Nord","Quebec"
2,136,"11-09-2020","Côte-Nord","Quebec"
0,136,"12-09-2020","Côte-Nord","Quebec"
1,137,"13-09-2020","Côte-Nord","Quebec"
3,140,"14-09-2020","Côte-Nord","Quebec"
0,140,"15-09-2020","Côte-Nord","Quebec"
0,140,"16-09-2020","Côte-Nord","Quebec"
0,140,"17-09-2020","Côte-Nord","Quebec"
4,144,"18-09-2020","Côte-Nord","Quebec"
0,144,"19-09-2020","Côte-Nord","Quebec"
2,146,"20-09-2020","Côte-Nord","Quebec"
1,147,"21-09-2020","Côte-Nord","Quebec"
0,147,"22-09-2020","Côte-Nord","Quebec"
1,148,"23-09-2020","Côte-Nord","Quebec"
0,148,"24-09-2020","Côte-Nord","Quebec"
2,150,"25-09-2020","Côte-Nord","Quebec"
0,150,"26-09-2020","Côte-Nord","Quebec"
0,150,"27-09-2020","Côte-Nord","Quebec"
0,150,"28-09-2020","Côte-Nord","Quebec"
0,150,"29-09-2020","Côte-Nord","Quebec"
1,151,"30-09-2020","Côte-Nord","Quebec"
1,152,"01-10-2020","Côte-Nord","Quebec"
0,152,"02-10-2020","Côte-Nord","Quebec"
3,155,"03-10-2020","Côte-Nord","Quebec"
0,155,"04-10-2020","Côte-Nord","Quebec"
2,157,"05-10-2020","Côte-Nord","Quebec"
0,157,"06-10-2020","Côte-Nord","Quebec"
1,158,"07-10-2020","Côte-Nord","Quebec"
0,158,"08-10-2020","Côte-Nord","Quebec"
0,158,"09-10-2020","Côte-Nord","Quebec"
0,158,"10-10-2020","Côte-Nord","Quebec"
2,160,"11-10-2020","Côte-Nord","Quebec"
1,161,"12-10-2020","Côte-Nord","Quebec"
0,161,"13-10-2020","Côte-Nord","Quebec"
1,162,"14-10-2020","Côte-Nord","Quebec"
0,162,"15-10-2020","Côte-Nord","Quebec"
3,165,"16-10-2020","Côte-Nord","Quebec"
0,165,"17-10-2020","Côte-Nord","Quebec"
0,165,"18-10-2020","Côte-Nord","Quebec"
1,166,"19-10-2020","Côte-Nord","Quebec"
1,167,"20-10-2020","Côte-Nord","Quebec"
1,168,"21-10-2020","Côte-Nord","Quebec"
0,168,"22-10-2020","Côte-Nord","Quebec"
1,169,"23-10-2020","Côte-Nord","Quebec"
1,170,"24-10-2020","Côte-Nord","Quebec"
1,171,"25-10-2020","Côte-Nord","Quebec"
0,171,"26-10-2020","Côte-Nord","Quebec"
0,171,"27-10-2020","Côte-Nord","Quebec"
0,171,"28-10-2020","Côte-Nord","Quebec"
0,171,"29-10-2020","Côte-Nord","Quebec"
0,171,"30-10-2020","Côte-Nord","Quebec"
1,172,"31-10-2020","Côte-Nord","Quebec"
0,172,"01-11-2020","Côte-Nord","Quebec"
0,172,"02-11-2020","Côte-Nord","Quebec"
0,172,"03-11-2020","Côte-Nord","Quebec"
0,172,"04-11-2020","Côte-Nord","Quebec"
0,172,"05-11-2020","Côte-Nord","Quebec"
0,172,"06-11-2020","Côte-Nord","Quebec"
1,173,"07-11-2020","Côte-Nord","Quebec"
0,173,"08-11-2020","Côte-Nord","Quebec"
0,173,"09-11-2020","Côte-Nord","Quebec"
1,174,"10-11-2020","Côte-Nord","Quebec"
0,174,"11-11-2020","Côte-Nord","Quebec"
1,175,"12-11-2020","Côte-Nord","Quebec"
2,177,"13-11-2020","Côte-Nord","Quebec"
1,178,"14-11-2020","Côte-Nord","Quebec"
1,179,"15-11-2020","Côte-Nord","Quebec"
2,181,"16-11-2020","Côte-Nord","Quebec"
4,185,"17-11-2020","Côte-Nord","Quebec"
0,185,"18-11-2020","Côte-Nord","Quebec"
0,185,"19-11-2020","Côte-Nord","Quebec"
7,192,"20-11-2020","Côte-Nord","Quebec"
3,195,"21-11-2020","Côte-Nord","Quebec"
1,196,"22-11-2020","Côte-Nord","Quebec"
3,199,"23-11-2020","Côte-Nord","Quebec"
0,199,"24-11-2020","Côte-Nord","Quebec"
0,199,"25-11-2020","Côte-Nord","Quebec"
2,201,"26-11-2020","Côte-Nord","Quebec"
1,202,"27-11-2020","Côte-Nord","Quebec"
3,205,"28-11-2020","Côte-Nord","Quebec"
0,205,"29-11-2020","Côte-Nord","Quebec"
4,209,"30-11-2020","Côte-Nord","Quebec"
0,209,"01-12-2020","Côte-Nord","Quebec"
1,210,"02-12-2020","Côte-Nord","Quebec"
3,213,"03-12-2020","Côte-Nord","Quebec"
0,213,"04-12-2020","Côte-Nord","Quebec"
0,213,"05-12-2020","Côte-Nord","Quebec"
0,213,"06-12-2020","Côte-Nord","Quebec"
0,213,"07-12-2020","Côte-Nord","Quebec"
0,213,"08-12-2020","Côte-Nord","Quebec"
3,216,"09-12-2020","Côte-Nord","Quebec"
2,218,"10-12-2020","Côte-Nord","Quebec"
9,227,"11-12-2020","Côte-Nord","Quebec"
9,236,"12-12-2020","Côte-Nord","Quebec"
4,240,"13-12-2020","Côte-Nord","Quebec"
0,240,"14-12-2020","Côte-Nord","Quebec"
3,243,"15-12-2020","Côte-Nord","Quebec"
2,245,"16-12-2020","Côte-Nord","Quebec"
6,251,"17-12-2020","Côte-Nord","Quebec"
5,256,"18-12-2020","Côte-Nord","Quebec"
4,260,"19-12-2020","Côte-Nord","Quebec"
3,263,"20-12-2020","Côte-Nord","Quebec"
7,270,"21-12-2020","Côte-Nord","Quebec"
10,280,"22-12-2020","Côte-Nord","Quebec"
0,280,"23-12-2020","Côte-Nord","Quebec"
4,284,"24-12-2020","Côte-Nord","Quebec"
0,284,"25-12-2020","Côte-Nord","Quebec"
0,284,"26-12-2020","Côte-Nord","Quebec"
11,295,"27-12-2020","Côte-Nord","Quebec"
1,296,"28-12-2020","Côte-Nord","Quebec"
2,298,"29-12-2020","Côte-Nord","Quebec"
3,301,"30-12-2020","Côte-Nord","Quebec"
2,303,"31-12-2020","Côte-Nord","Quebec"
0,303,"01-01-2021","Côte-Nord","Quebec"
0,303,"02-01-2021","Côte-Nord","Quebec"
7,310,"03-01-2021","Côte-Nord","Quebec"
0,310,"04-01-2021","Côte-Nord","Quebec"
0,310,"05-01-2021","Côte-Nord","Quebec"
1,311,"06-01-2021","Côte-Nord","Quebec"
1,312,"07-01-2021","Côte-Nord","Quebec"
3,315,"08-01-2021","Côte-Nord","Quebec"
2,317,"09-01-2021","Côte-Nord","Quebec"
0,317,"10-01-2021","Côte-Nord","Quebec"
0,317,"11-01-2021","Côte-Nord","Quebec"
0,317,"12-01-2021","Côte-Nord","Quebec"
3,320,"13-01-2021","Côte-Nord","Quebec"
5,325,"14-01-2021","Côte-Nord","Quebec"
3,328,"15-01-2021","Côte-Nord","Quebec"
4,332,"16-01-2021","Côte-Nord","Quebec"
3,335,"17-01-2021","Côte-Nord","Quebec"
1,336,"18-01-2021","Côte-Nord","Quebec"
0,336,"19-01-2021","Côte-Nord","Quebec"
0,336,"20-01-2021","Côte-Nord","Quebec"
0,336,"21-01-2021","Côte-Nord","Quebec"
0,0,"25-01-2020","Estrie","Quebec"
0,0,"26-01-2020","Estrie","Quebec"
0,0,"27-01-2020","Estrie","Quebec"
0,0,"28-01-2020","Estrie","Quebec"
0,0,"29-01-2020","Estrie","Quebec"
0,0,"30-01-2020","Estrie","Quebec"
0,0,"31-01-2020","Estrie","Quebec"
0,0,"01-02-2020","Estrie","Quebec"
0,0,"02-02-2020","Estrie","Quebec"
0,0,"03-02-2020","Estrie","Quebec"
0,0,"04-02-2020","Estrie","Quebec"
0,0,"05-02-2020","Estrie","Quebec"
0,0,"06-02-2020","Estrie","Quebec"
0,0,"07-02-2020","Estrie","Quebec"
0,0,"08-02-2020","Estrie","Quebec"
0,0,"09-02-2020","Estrie","Quebec"
0,0,"10-02-2020","Estrie","Quebec"
0,0,"11-02-2020","Estrie","Quebec"
0,0,"12-02-2020","Estrie","Quebec"
0,0,"13-02-2020","Estrie","Quebec"
0,0,"14-02-2020","Estrie","Quebec"
0,0,"15-02-2020","Estrie","Quebec"
0,0,"16-02-2020","Estrie","Quebec"
0,0,"17-02-2020","Estrie","Quebec"
0,0,"18-02-2020","Estrie","Quebec"
0,0,"19-02-2020","Estrie","Quebec"
0,0,"20-02-2020","Estrie","Quebec"
0,0,"21-02-2020","Estrie","Quebec"
0,0,"22-02-2020","Estrie","Quebec"
0,0,"23-02-2020","Estrie","Quebec"
0,0,"24-02-2020","Estrie","Quebec"
0,0,"25-02-2020","Estrie","Quebec"
0,0,"26-02-2020","Estrie","Quebec"
0,0,"27-02-2020","Estrie","Quebec"
0,0,"28-02-2020","Estrie","Quebec"
0,0,"29-02-2020","Estrie","Quebec"
0,0,"01-03-2020","Estrie","Quebec"
0,0,"02-03-2020","Estrie","Quebec"
0,0,"03-03-2020","Estrie","Quebec"
0,0,"04-03-2020","Estrie","Quebec"
0,0,"05-03-2020","Estrie","Quebec"
0,0,"06-03-2020","Estrie","Quebec"
0,0,"07-03-2020","Estrie","Quebec"
0,0,"08-03-2020","Estrie","Quebec"
0,0,"09-03-2020","Estrie","Quebec"
0,0,"10-03-2020","Estrie","Quebec"
0,0,"11-03-2020","Estrie","Quebec"
2,2,"12-03-2020","Estrie","Quebec"
0,2,"13-03-2020","Estrie","Quebec"
1,3,"14-03-2020","Estrie","Quebec"
1,4,"15-03-2020","Estrie","Quebec"
0,4,"16-03-2020","Estrie","Quebec"
6,10,"17-03-2020","Estrie","Quebec"
8,18,"18-03-2020","Estrie","Quebec"
8,26,"19-03-2020","Estrie","Quebec"
0,26,"20-03-2020","Estrie","Quebec"
1,27,"21-03-2020","Estrie","Quebec"
3,30,"22-03-2020","Estrie","Quebec"
18,48,"23-03-2020","Estrie","Quebec"
82,130,"24-03-2020","Estrie","Quebec"
39,169,"25-03-2020","Estrie","Quebec"
18,187,"26-03-2020","Estrie","Quebec"
40,227,"27-03-2020","Estrie","Quebec"
26,253,"28-03-2020","Estrie","Quebec"
43,296,"29-03-2020","Estrie","Quebec"
33,329,"30-03-2020","Estrie","Quebec"
36,365,"31-03-2020","Estrie","Quebec"
14,379,"01-04-2020","Estrie","Quebec"
25,404,"02-04-2020","Estrie","Quebec"
46,450,"03-04-2020","Estrie","Quebec"
49,499,"04-04-2020","Estrie","Quebec"
19,518,"05-04-2020","Estrie","Quebec"
30,548,"06-04-2020","Estrie","Quebec"
22,570,"07-04-2020","Estrie","Quebec"
27,597,"08-04-2020","Estrie","Quebec"
23,620,"09-04-2020","Estrie","Quebec"
22,642,"10-04-2020","Estrie","Quebec"
19,661,"11-04-2020","Estrie","Quebec"
28,689,"12-04-2020","Estrie","Quebec"
15,704,"13-04-2020","Estrie","Quebec"
17,721,"14-04-2020","Estrie","Quebec"
17,738,"15-04-2020","Estrie","Quebec"
13,751,"16-04-2020","Estrie","Quebec"
12,763,"17-04-2020","Estrie","Quebec"
7,770,"18-04-2020","Estrie","Quebec"
8,778,"19-04-2020","Estrie","Quebec"
9,787,"20-04-2020","Estrie","Quebec"
7,794,"21-04-2020","Estrie","Quebec"
3,797,"22-04-2020","Estrie","Quebec"
6,803,"23-04-2020","Estrie","Quebec"
0,803,"24-04-2020","Estrie","Quebec"
10,813,"25-04-2020","Estrie","Quebec"
9,822,"26-04-2020","Estrie","Quebec"
4,826,"27-04-2020","Estrie","Quebec"
0,826,"28-04-2020","Estrie","Quebec"
1,827,"29-04-2020","Estrie","Quebec"
12,839,"30-04-2020","Estrie","Quebec"
7,846,"01-05-2020","Estrie","Quebec"
8,854,"02-05-2020","Estrie","Quebec"
5,859,"03-05-2020","Estrie","Quebec"
8,867,"04-05-2020","Estrie","Quebec"
2,869,"05-05-2020","Estrie","Quebec"
8,877,"06-05-2020","Estrie","Quebec"
